x,y,region,nkill,success,attacktype1_txt,country_txt,city,summary
0.13960777268662972,-0.34468186394997385,11,3,1,Bombing/Explosion,Burundi,Bujumbura,"05/01/2015: Assailants threw two grenades at a police post in Kamenge neighborhood, Bujumbura city, Bujumbura Mairie province, Burundi. Two police officers and a civilian were killed and 12 other people wounded in the attack. This was one of two related attacks in Bujumbura on the same day. No group claimed responsibility for the incident."
-0.23165899116946556,-0.37734789459560636,5,0,1,Armed Assault,Philippines,Mabini,"05/04/2015: Assailants armed with a grenade launcher and firearms attacked a camp of the Philippine Army and the Citizens Armed Forces Geographical Unit (CAFGU) in Mabini village, Del Gallego town, Camarines Sur province, Philippines. The spouse of a CAFGU member was injured in the attack. No group claimed responsibility; however, sources attributed the incident to the New People's Army (NPA)."
-0.16815557482341642,-0.34549378470997616,5,1,1,Hostage Taking (Kidnapping),Philippines,Tampakan Laminusa,"05/06/2015: Seven assailants abducted Guankim Lim Maujun, a local businessperson, from her residence in Tampakan Laminusa village, Siasi town, Sulu province, Philippines. A clash ensued during the kidnapping in which an assailant was killed and Maujun's son was injured. Maujun was also injured and rescued the following day. No group claimed responsibility for the incident; however, sources attributed the attack to the Abu Sayyaf Group (ASG)."
-0.21908949654666315,-0.37834451695191335,11,1,1,Assassination,Somalia,Mogadishu,"05/06/2015: Assailants opened fire on Awil Abdi Dhiblawe in Hodan district, Mogadishu city, Banaadir region, Somalia. Dhiblawe, a youth leader, was killed in the attack. Al-Shabaab claimed responsibility for the incident."
-0.2562421377205106,-0.3863002134866133,5,0,0,Bombing/Explosion,Philippines,Kabacan,"05/07/2015: Two assailants attempted to plant an explosive device in Poblacion village, Kabacan town, North Cotabato province, Philippines. The assailants abandoned the device upon seeing police officers at designated checkpoints. No group claimed responsibility for the incident; however, a military official suspected the involvement of the Bangsamoro Islamic Freedom Movement (BIFM)."
-0.06432400848106169,-0.37046550934195044,11,2,1,Bombing/Explosion,Nigeria,Potiskum,"05/08/2015: A suicide bomber opened fire on students before detonating at the College of Administrative and Business Studies (CABS) in Potiskum city, Yobe state, Nigeria. The assailant was killed and at least six students were injured during the raid. Two more assailants were arrested following the attack and one of the injured students died several days later from his injuries. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram."
-0.2199733108572416,-0.38581756418187524,5,1,1,Armed Assault,Philippines,Labangan district,"05/08/2015: Assailants shot and killed Junrey Surabia, a soldier, in Labangan district, Zamboanga del Sur province, Philippines. No group claimed responsibility for the incident."
-0.06399603686504321,-0.35204689850836784,5,0,1,Bombing/Explosion,Philippines,Timbangan,"05/09/2015: An explosive device detonated and assailants opened fire on a military vehicle in Timbangan village, Maguindanao province, Philippines. Three soldiers and five assailants were injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the Bangsamoro Islamic Freedom Movement (BIFM)."
-0.22085712516782005,-0.393290611411837,3,1,1,Armed Assault,Colombia,El Doncello district,"05/07/2015: A sniper shot and killed Army Corporal Frey Mauro Vargas Arguello in El Doncello district, Caqueta department, Colombia. No group claimed responsibility for the incident; however, sources attributed the attack to the Revolutionary Armed Forces of Colombia (FARC)."
-0.2199733108572416,-0.38581756418187524,5,1,1,Armed Assault,Thailand,Tala Khosato,"05/10/2015: An assailant opened fire on Mahamasukri Yitoso in Tala Khosato village, Bacho subdistrict, Narathiwat province, Thailand. Yitoso, a former Border Patrol Police (BPP) soldier, was killed in the attack. No group claimed responsibility for the incident."
-0.1373857280983224,-0.2842301352092369,5,1,1,Armed Assault,Philippines,Cawayan,"05/12/2015: Fifteen assailants opened fire on a joint police and military patrol in Cawayan village, Camarines Sur province, Philippines. A civilian was killed and three others, including police and military personnel, were injured in the ensuing clash. The New People's Army (NPA) claimed responsibility for the incident."
-0.135946071093184,-0.2877026515828957,11,3,1,Armed Assault,Kenya,Hamey,"05/12/2015: Fifteen assailants attacked a police base in Hamey, Garissa County, Kenya. One police officer and two assailants were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed it to Al-Shabaab."
-0.21820568223608472,-0.37087146972195156,5,1,1,Hostage Taking (Kidnapping),Malaysia,Sandakan,"05/14/2015: Assailants abducted Bernard Ted Fen and Thien Nyuk Fun, the owners of the Ocean King Restaurant, from the restaurant near Sandakan, Sabah state, Malaysia. Fun was released unharmed on November 9, 2015 while Fen was killed on November 17, 2015. The Abu Sayyaf Group (ASG) claimed responsibility for the attack and demanded a ransom in exchange for the victims."
-0.22085712516782005,-0.393290611411837,3,1,1,Armed Assault,Colombia,Samaniego district,"05/19/2015: Assailants opened fire on a soldier in Samaniego district, Narino department, Colombia. The soldier was injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the National Liberation Army of Colombia (ELN)."
-0.23342661979062249,-0.3922939890555301,11,0,1,Armed Assault,Mali,Bamako,"05/20/2015: An assailant opened fire on a United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) residential compound in Bamako city, Bamako Capital District, Mali. The assailant also threw two grenades that failed to detonate and attempted to set fire to a vehicle in front of the compound. A civilian guard was wounded in the attack. Ansar al-Dine (Mali) claimed responsibility for the incident."
-0.2129027963726141,-0.3260331863421808,5,1,1,Armed Assault,Philippines,Santa Rosa,"05/25/2015: Assailants opened fire on Ronnie Habitan in Santa Rosa village, Camarines Norte province, Philippines. Habitan, a gold miner, was killed in the attack. This was one of three related attacks in Santa Rosa on this date. The New People's Army (NPA) claimed responsibility for the incident and stated that Ronnie Habitan was targeted for his involvement in illegal activities."
-0.20177295875495005,-0.3235572923248289,5,0,1,Bombing/Explosion,Philippines,Santa Rosa,"05/25/2015: Three explosive devices detonated near a Philippine National Police (PNP) vehicle responding to an earlier attack in Santa Rosa village, Camarines Norte province, Philippines. Following the blasts, assailants then opened fire on the officers. At least two officers were injured in the attack. In addition, eight other explosive devices were discovered and defused following the incident. This was one of three related attacks in Santa Rosa on this date. No group claimed responsibility; however, sources attributed the incident to the New People's Army (NPA)."
-0.1801692267516589,-0.35544272595728993,4,2,1,Bombing/Explosion,China,Zawa,"05/26/2015: Assailants attacked a police patrol in Zawa township, Xinjiang province, China. Two assailants were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Uighur separatists."
-0.232542805480044,-0.38482094182556814,5,0,1,Bombing/Explosion,Philippines,Esperanza,"05/27/2015: Assailants threw an explosive device at a police station in Esperanza town, Sultan Kudarat province, Philippines. A police officer was injured in the blast. No group claimed responsibility for the incident."
1.2079000288102375,-0.13086063843831053,11,37,1,Armed Assault,Chad,Choua,"05/27/2015: Assailants attacked soldiers in Choua area, Chad. Four soldiers and 33 assailants were killed and four soldiers were wounded in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram."
-0.23342661979062249,-0.3922939890555301,5,0,1,Bombing/Explosion,Philippines,Navotas,"05/28/2015: An assailant threw grenades at a jail in Navotas city, Metropolitan Manila province, Philippines. One civilian was wounded in the attack. No group claimed responsibility for the incident."
0.006218145545777846,-0.35508213075519474,5,0,1,Bombing/Explosion,Philippines,Jolo,"05/29/2015: An explosive device detonated targeting police personnel responding to an earlier attack outside of a mosque at Camp Kasim, Jolo city, Sulu province, Philippines. Eleven people were injured in the blast. This was one of two coordinated bombings at Camp Kasim on this date; the first blast was intended to draw police personnel to the scene for this second attack. No group claimed responsibility for the incidents; however, security officials attributed the attacks to the Abu Sayyaf Group (ASG)."
-0.1845882983045511,-0.39280796210709895,11,2,1,Assassination,Somalia,Baydhabo,"06/02/2015: An assailant opened fire on the vehicle of Ali Salad in Baydhabo town, Bay region, Somalia. Salad, a deputy police commander, was killed and the assailant was killed when Salad's bodyguards opened fire. No group claimed responsibility; however, sources attributed the incident to Al-Shabaab."
-0.10851538733569943,-0.3619504745777757,5,4,1,Armed Assault,Thailand,Raman district,"06/03/2015: Assailants opened fire on a vehicle carrying military personnel in Raman district, Yala province, Thailand. Four soldiers were killed in the attack. No group claimed responsibility for the incident."
0.14039148645973104,-0.38499160199079785,11,9,1,Bombing/Explosion,Nigeria,Maiduguri,"06/04/2015: A female suicide bomber detonated an explosives-laden vehicle at a military checkpoint near the Brigadier Maimalari Barracks in the Baga road area, Maiduguri city, Borno state, Nigeria. In addition to the bomber, at least eight soldiers were killed and 3 soldiers were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram."
0.4859268714458586,-0.23465933002257858,11,20,0,Bombing/Explosion,Nigeria,Shetimari,"06/04/2015: Assailants armed with explosive devices and firearms attacked Shetimari village, Borno state, Nigeria. Security forces repelled the assault, killing at least 21 assailants, including two suicide bombers. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram."
-0.25447450909935365,-0.3713541190266896,5,0,0,Hostage Taking (Kidnapping),Philippines,Kasulutan,"06/06/2015: Assailants attempted to abduct Adelaida Hablo, a local business person, from Kasulutan village, Jolo town, Sulu province, Philippines. Hablo managed to fend off the assailants and escape unscathed. No group claimed responsibility; however, sources attributed the attempted kidnapping to the Abu Sayyaf Group (ASG) and arrested two of its members in connection with the incident."
-0.21820568223608472,-0.37087146972195156,5,1,1,Armed Assault,Philippines,Buraburan,"06/05/2015: Assailants attacked a retired soldier in Juban area, barangay Buraburan, Sorsogon province, Philippines. The soldier was killed in the attack. No group claimed responsibility; however, sources attributed the incident to the New People's Army (NPA)."
-0.22085712516782005,-0.393290611411837,5,1,1,Assassination,Philippines,San Pedro,"06/08/2015: An assailant opened fire on Ibno Kalid Hassan at a grocery store in San Pedro village, Zamboanga del Sur province, Philippines. Hassan, a Philippine Army (PA) major and former Moro National Liberation Front (MNLF) member, was killed in the attack. No group claimed responsibility for the incident."
-0.2173218679255063,-0.3633984224919898,5,1,1,Armed Assault,Philippines,Labuao,"06/08/2015: Assailants executed Larry Embac, a former New People's Army (NPA) member, in Labuao village, North Cotabato province, Philippines. The New People's Army (NPA) claimed responsibility for the incident and stated that the victim was a former member of the NPA and was targeted for surrendering to authorities."
-0.14655184282012526,-0.37737921834243726,11,3,1,Bombing/Explosion,Nigeria,Konduga district,"06/09/2015: Three female suicide bombers traveling to Maiduguri city detonated prematurely in Konduga district, Borno state, Nigeria. There were no reported casualties other than the assailants. No group claimed responsibility for the incident."
-0.2535906947887752,-0.36388107179672774,11,0,1,Bombing/Explosion,Kenya,Garissa,"06/13/2015: An explosive device detonated targeting a military vehicle on Garissa-Hullugho road in Garissa county, Kenya. There were no reported casualties in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab."
-0.2199733108572416,-0.38581756418187524,5,1,1,Assassination,Philippines,Kawit,"06/13/2015: Two assailants opened fire on Sangcadra Dimasar in Purok Bakhaw B, Kawit village, Zamboanga del Sur province, Philippines. Dimasar, a village chairperson, was killed in the attack. No group claimed responsibility for the incident."
-0.12412851343964584,-0.1721344267598099,5,1,1,Bombing/Explosion,Philippines,Catbalogan,"06/13/2015: Assailants detonated an explosive device and attacked the office of the Bureau of Jail Management and Penology in Catbalogan City, Samar province, Philippines. One inmate was killed and three jail officers were wounded in the raid. No group claimed responsibility; however, sources attributed the attack to the New People's Army (NPA)."
-0.14655184282012526,-0.37737921834243726,5,3,0,Armed Assault,Philippines,Paradise Embac,"06/14/2015: Assailants opened fire on a military patrol in Paradise Embac village, Davao del Sur province, Philippines. Three assailants were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the New People's Army (NPA)."
-0.1840966725433813,-0.1740963477255929,5,0,1,Armed Assault,Philippines,Bungsoan,"06/13/2015: Thirty assailants opened fire on a police detachment in Bungsoan village, Capiz province, Philippines. A police officer and a civilian were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the New People's Army (NPA)."
-0.2199733108572416,-0.38581756418187524,5,1,1,Assassination,Thailand,Si Sakhon district,"06/15/2015: An assailant opened fire on a police sergeant major providing security for teachers at a school in Si Sakhon district, Narathiwat Province, Thailand. The police officer, Manop Chaichana, was killed in the attack. No group claimed responsibility."
-0.021540509827725242,-0.2992529185938973,5,1,1,Armed Assault,Philippines,Pantar,"06/15/2015: Assailants attacked a military vehicle in Pantar town, Lanao del Norte province, Philippines. One soldier was killed and eight others, including two assailants, were wounded in the attack. No group claimed responsibility for the incident; however, sources suspected the involvement of the Kilafah Islamic Movement."
-0.22085712516782005,-0.393290611411837,4,1,0,Unarmed Assault,China,Xian,"06/17/2015: An assailant attempted to attack a line of passengers at a railway station in Xian city, Shaanxi province, China. The assailant was killed by police before being able to successfully complete the attack. No group claimed responsibility for the incident; however, authorities attributed the attack to Uighur separatists."
0.09571192531845733,-0.011835931228520915,5,2,1,Armed Assault,Philippines,Purok Manga,"06/18/2015: Assailants opened fire on a military patrol in Purok Manga area, Davao del Sur province, Philippines. Two assailants were killed and 10 others, including five assailants and five soldiers, were injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the New People's Army (NPA)."
-0.18370448399397263,-0.38533491487713717,5,2,1,Assassination,Philippines,Centro,"06/19/2015: Assailants opened fire on municipal employees in the town hall in Centro area, Isabela province, Philippines. Vice Mayor Florante Raspado and one other person were killed in the attack. No group claimed responsibility for the incident."
1.0706153960072167,-0.26582681413553017,4,33,1,Armed Assault,China,Kashgar,"06/22/2015: Assailants armed with knives and explosives attacked a police checkpoint in Tahtakoruk district, Kashgar city, Xinjiang region, China. At least 33 people were killed and five others were injured in the assault. No group claimed responsibility for the incident; however, sources attributed the attack to Uighur separatists."
-0.22085712516782005,-0.393290611411837,5,1,1,Assassination,Philippines,Bacnotan district,"06/24/2015: An assailant opened fire on Edwin Cua in Bacnotan district, La Union province, Philippines. Cua, a village chairperson, was killed in the attack. No group claimed responsibility for the incident."
-0.2199733108572416,-0.38581756418187524,5,1,1,Armed Assault,Philippines,Burabod,"06/28/2015: Assailants opened fire on a Community Police Assistance Center (CPAC) officer patrolling Capitol Park during the Pili Festival in Burabod village, Sorsogon province, Philippines. The police officer was killed in the assault. No group claimed responsibility; however, sources attributed the attack to the New People's Army (NPA)."
-0.2199733108572416,-0.38581756418187524,5,1,1,Armed Assault,Philippines,Magsaysay,"06/30/2015: Assailants opened fire on a Citizens Armed Forces Geographical Unit (CAFGU) soldier watching a public dance in Magsaysay village, Camarines Norte province, Philippines. The soldier was killed in the assault. No group claimed responsibility; however, sources attributed the attack to the New People's Army (NPA)."
-0.25712595203108896,-0.3937732607165749,5,0,0,Bombing/Explosion,Philippines,Araibo,"06/30/2015: Security forces identified and arrested an assailant planting explosive devices in Araibo, Compostela Valley province, Philippines. Both devices were safely defused. No group claimed responsibility; however, sources attributed the attack to the New People's Army (NPA)."
-0.2447525516829909,-0.2891505994971099,5,0,1,Bombing/Explosion,Philippines,Maragusan,"07/04/2015: Fifteen assailants detonated two explosive devices inside the hangar of a Dole-Stanfilco Philippines banana plantation in Maragusan town, Compostela Valley province, Philippines. There were no reported casualties, although the hangar, an aircraft, and a bridge were damaged in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the New People's Army (NPA)."
-0.1971577929273535,-0.391811339750792,5,1,1,Armed Assault,Philippines,Bus-Bus,"07/04/2015: An assailant opened fire on Marine soldiers in Sitio Lungan Gitong, Bus-Bus village, Sulu province, Philippines. A soldier was killed and another was injured in the attack. No group claimed responsibility for the incident; however, police officials suspected that the assailant was a member of the Abu Sayyaf Group (ASG)."
-0.2199733108572416,-0.38581756418187524,5,1,1,Armed Assault,Philippines,Buenos Aires,"07/04/2015: Assailants opened fire on Bobby Azares in Buenos Aires village, Masbate province, Philippines. Azares, a fish vendor, was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the New People's Army (NPA)."
-0.20177295875495005,-0.3235572923248289,5,0,1,Bombing/Explosion,Philippines,Palma Gil,"07/07/2015: Assailants detonated an explosive device and opened fire on a military patrol in Sitio Bayabas, Palma Gil village, Davao del Norte province, Philippines. Two soldiers were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the New People's Army (NPA)."
0.0035667026140425834,-0.3775012724450802,5,0,1,Bombing/Explosion,Philippines,Jolo,"07/07/2015: An assailant threw a fragmentation grenade at a military truck on Scott Road in Jolo town, Sulu province, Philippines. At least 11 civilians were injured in the blast. No group claimed responsibility for the incident; however, military officials attributed the attack to the Abu Sayyaf Group (ASG)."
-0.22085712516782005,-0.393290611411837,9,1,0,Bombing/Explosion,Russia,Babayurt district,"07/07/2015: An assailant planted an explosive device at a shop in Babayurt district, Dagestan, Russia. Police officers shot and killed the assailant after pursuing him and security forces safely removed the device. No group claimed responsibility for the incident."
-0.2562421377205106,-0.3863002134866133,5,0,0,Bombing/Explosion,Philippines,Andap,"07/07/2015: Authorities arrested two assailants carrying explosive devices in barangay Andap, Compostela Valley, Philippines. No group claimed responsibility; however, sources identified the assailants as members of the New People's Army (NPA)."
2.2191218570185343,-0.2677091389571675,11,16,1,Bombing/Explosion,Chad,N'Djamena,"07/11/2015: A suicide bomber disguised as a woman detonated an explosives-laden belt at a market in N'Djamena city, N'Djamena region, Chad. In addition to the bomber, 15 people were killed and 80 others were wounded in the blast. Boko Haram claimed responsibility for the incident."
-0.004683820993344752,-0.38692219920975,11,5,1,Bombing/Explosion,Nigeria,Maiduguri,"07/11/2015: A suicide bomber detonated an explosives-laden vehicle near a bus terminal in Maiduguri, Nigeria. In addition to the bomber, at least four people were killed and three people were injured in the blast. Boko Haram claimed responsibility for the incident."
0.34533895927931496,-0.2276970149595048,9,7,1,Hostage Taking (Kidnapping),Ukraine,Mukacheve,"07/11/2015: Assailants opened fire on a cafe holding a meeting with lawmaker Mykhailo Lanyo in Mukacheve town, Zakarpattia oblast, Ukraine. Two people and five assailants were killed and six police officers, five assailants, and three civilians were injured in the ensuing clash. Additionally, the assailants briefly held a child hostage and released him shortly after. The Right Sector claimed responsibility for the incident, claiming the politician's body guards opened fire on them."
-0.06288435147592332,-0.3739380257156093,11,4,1,Bombing/Explosion,Niger,Diffa,"07/12/2015: Three suicide bombers attacked a prison in Diffa, Niger. One bomber detonated and the other two were killed in the ensuing clash with prison guards. In addition, one guard was killed and two guards were injured. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram."
-0.19735388720205785,-0.28619205617501986,9,0,1,Bombing/Explosion,Ukraine,Avdiivka,"07/12/2015: Assailants shelled the Avdiivka Coke and Chemical Plant (AKHZ) in Avdiivka, Donetsk oblast, Ukraine. Two civilians were wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Donetsk People's Republic."
-0.14655184282012526,-0.37737921834243726,4,3,0,Armed Assault,China,Shenyang,"07/13/2015: Three assailants armed with knives attacked police officers in Shenyang city, Xinjiang province, China. The assailants were killed when the officers retaliated; there were no reported casualties among the officers. No group claimed responsibility for the incident."
-0.21820568223608472,-0.37087146972195156,11,1,1,Armed Assault,Sudan,Khor Nasir,"07/13/2015: Assailants attacked Mahjoub Abdelgader in his home in Khor Nasir, East Jebel Marra, South Darfur, Sudan. Abdelgader was killed and 41 cattle were stolen in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Janjaweed."
-0.1971577929273535,-0.391811339750792,11,1,1,Bombing/Explosion,Nigeria,Biu district,"07/21/2015: A suicide bomber detonated prematurely when identified by security forces in Biu district, Borno state, Nigeria. One militia member was injured in the blast. No group claimed responsibility for the incident."
-0.21820568223608472,-0.37087146972195156,11,1,1,Assassination,Somalia,Bardere,"07/22/2015: Assailants opened fire on a tribal elder in Bardere town, Gedo region, Somalia. The elder was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab."
-0.07866113172502102,-0.38441498144556707,4,1,1,Armed Assault,China,Liuzhou,"07/29/2015: An assailant armed with an axe attacked civilians at a grocery store in Machang village, Liuzhou City, Guangxi Autonomous Region, China. A civilian was killed and six others were injured in the attack. No group claimed responsibility for the incident."
-0.20972728755015596,-0.39081471739448503,4,0,1,Armed Assault,China,Taizhou,"07/26/2015: An assailant set fire to an airplane at Taizhou airport, Taizhou city, Zhejiang province, China. Two people were injured in the attack. No group claimed responsibility for the incident."
0.329986144383463,-0.3731574287024379,11,9,1,Bombing/Explosion,Nigeria,Maiduguri,"07/31/2015: A female suicide bomber detonated an explosives-laden rickshaw at the Gambouru market in Maiduguri city, Borno, Nigeria. In addition to the bomber, at least eight people were killed and 11 people were injured in the blast. No group claimed responsibility for the incident; however, sources suspected that Boko Haram was involved."
-0.1093992016462779,-0.36942352180773746,11,4,1,Assassination,Burundi,Bujumbura,"08/02/2015: Assailants attacked a vehicle transporting General Adolphe Nshimirimana and his bodyguards in Kamenge neighborhood, Bujumbura city, Bujumbura Mairie province, Burundi. At least four people, including Nshimirimana, the head of the president's personal security, and three of his bodyguards were killed in the incident. No group claimed responsibility for the attack."
-0.2562421377205106,-0.3863002134866133,9,0,1,Bombing/Explosion,Ukraine,Odessa,"08/03/2015: An explosive device detonated near the office of the non-governmental Odessa Self-Defense organization in Odessa city, Odessa oblast, Ukraine. There were no reported casualties in the attack, but the building sustained damage. No group claimed responsibility for the incident."
-0.14655184282012526,-0.37737921834243726,11,3,1,Assassination,Somalia,Janale,"08/03/2015: Assailants stormed a town commissioner's home in Janale town, Marka district, Lower Shebelle region, Somalia. The commissioner and two bodyguards were killed in the attack. Al-Shabaab claimed responsibility for the incident."
-0.2199733108572416,-0.38581756418187524,11,1,1,Armed Assault,Somalia,Mogadishu,"08/04/2015: Assailants opened fire on a police officer in Ansalooti neighborhood, Mogadishu city, Banaadir region, Somalia. The officer was killed in the attack. No group claimed responsibility; however, sources suspected the involvement of Al-Shabaab."
-0.21908949654666315,-0.37834451695191335,11,1,1,Armed Assault,Somalia,Mogadishu,"08/04/2015: Assailants opened fire on an United Nations Mine Action Centre (UNMAS) employee in Xamar Jajab district, Mogadishu city, Banaadir region, Somalia. The employee was killed in the attack. No group claimed responsibility for the incident; however, sources suspected the involvement of Al-Shabaab."
5.816175304435473,1.2067601384547102,9,143,1,Bombing/Explosion,Ukraine,Starohnativka,"08/10/2015: Assailants attacked Ukrainian soldiers with artillery and tanks near Starohnativka, Donetsk oblast, Ukraine. At least seven Ukrainian soldiers were killed and 30 Ukrainian soldiers were wounded, and 136 assailants were killed. The Donetsk People's Republic claimed responsibility for the incident."
2.7161430139100786,-0.2936839677148103,11,48,1,Bombing/Explosion,Nigeria,Sabon Gari,"08/11/2015: A suicide bomber detonated at a market in Sabon Gari town, Borno state, Nigeria. In addition to the assailant, at least 47 people were killed and 50 people were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram."
-0.2527068804781968,-0.356408024566766,11,0,0,Bombing/Explosion,Nigeria,Maiduguri,"08/11/2015: Security forces identified and arrested six suspected suicide bombers carrying explosives in a market in Maiduguri, Borno state, Nigeria. No group claimed responsibility for the incident."
-0.1696283352838237,0.34605841504964296,11,0,1,Hostage Taking (Barricade Incident),Kenya,Basuba,"08/15/2015: Assailants entered Basuba village, Lamu county, Kenya. The assailants forced residents from their homes and preached to them for one hour. There were no reported casualties in the attack. Al-Shabaab claimed responsibility for the incident."
1.433996154801746,-0.32889053242733696,11,27,1,Bombing/Explosion,Somalia,Kismayo,"08/22/2015: Two suicide bombers detonated an explosives-laden vehicle inside a Jubaland Forces (JF) training camp in Kismayo, Lower Juba region, Somalia. In addition to the two bombers, at least 25 soldiers were killed and 30 others were injured in the blast. The victims included African Union Mission in Somalia (AMISOM) advisors and Kenyan soldiers as well as Jubaland Forces (JF) personnel. Al-Shabaab claimed responsibility and stated that the attack was carried out in retaliation for recent military operations, although sources refuted the claim."
3.169587042224028,-0.18522728025606244,9,3,1,Armed Assault,Ukraine,Kiev,"08/31/2015: Assailants threw incendiary devices and a grenade during a protest outside of the parliamentary building in Kiev city, Kiev oblast, Ukraine. At least three National Guard of Ukraine (NGU) soldiers were killed and 140 other people, including journalists, were injured in the attack. No group claimed responsibility; however, sources attributed the attack to a Ukrainian nationalist group."
-0.12462013920081565,-0.3908460411413159,11,3,1,Bombing/Explosion,Somalia,Janale,"09/05/2015: A suicide bomber in an explosives-laden vehicle detonated targeting an African Union Mission in Somalia (AMISOM) convoy in Janaale town, Lower Shebelle region, Somalia. In addition to the bomber, at least two civilians were killed and one was injured in the blast. Al-Shabaab claimed responsibility for the incident."
-0.24298492306183397,-0.2742045050371862,11,0,1,Armed Assault,Somalia,Bulobarde,"09/07/2015: Assailants attacked an African Union Mission in Somalia (AMISOM) convoy near Bulobarde town, Hiiraan region, Somalia. No one was killed or injured in the attack. No group claimed responsibility for the incident."
-0.2553583234099321,-0.3788271662566514,11,0,0,Bombing/Explosion,Kenya,Nairobi,"09/08/2015: Security guards arrested three individuals carrying an explosive device at Garden City Mall in Nairobi, Kenya. The device was safely defused. No group claimed responsibility for the incident; however, police officials suspected that Al-Shabaab was involved."
-0.2199733108572416,-0.38581756418187524,9,1,1,Armed Assault,Russia,Novy Kurush,"09/09/2015: Assailants shot and killed Magomed Khidirov, an imam, in Novy Kurush, Dagestan, Russia. No group claimed responsibility for the incident; however, sources suspected that Muslim fundamentalists were involved."
-0.2491716232358831,-0.32651583564691883,9,0,0,Armed Assault,Ukraine,Syze,"09/12/2015: Approximately 10 assailants opened fire on Ukrainian soldiers in the Syze village, Luhansk oblast, Ukraine. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Luhansk People's Republic."
-0.25712595203108896,-0.3937732607165749,7,0,0,Facility/Infrastructure Attack,Uzbekistan,Tashkent,"09/28/2015: An assailant threw two incendiary devices at the United States Department of State embassy in Tashkent city, Tashkent region, Uzbekistan. There were no reported casualties in the attack. No group claimed responsibility for the incident."
-0.25447450909935365,-0.3713541190266896,6,0,1,Armed Assault,India,Kakopathar,"09/30/2015: Assailants fired a projectile and then opened fire on an Indian Police Service (IPS) station in Kakopathar, Assam state, India. There were no reported casualties in the assault. This was one of two attacks carried out by the same assailants on this date. No group claimed responsibility; however, sources attributed the incidents to the United Liberation Front of Assam (ULFA) and the National Socialist Council of Nagaland-Khaplang (NSCN-K)."
-0.04029670462457665,-0.35056762684732284,11,0,1,Bombing/Explosion,Burundi,Bururi,"09/30/2015: Assailants threw two grenades at a bar in Bururi city, Bururi province, Burundi. At least nine people were wounded in the blast. No group claimed responsibility for the attack."
0.4725101094422804,-0.34586318790258536,11,7,1,Bombing/Explosion,Nigeria,Maiduguri,"10/01/2015: Three suicide bombers detonated explosives near a railway crossing in Sajeri area, Maiduguri city, Borno state, Nigeria. This was one of two coordinated attacks in the area within a short period of time. In addition to the bombers, at least 10 people were killed and 39 people were injured in both attacks. No group claimed responsibility for the incidents; however, sources attributed the attacks to Boko Haram."
0.4470431485806571,-0.362288554023554,11,7,1,Bombing/Explosion,Nigeria,Maiduguri,"10/01/2015: A suicide bomber detonated explosives near a mosque in Sajeri area, Maiduguri city, Borno state, Nigeria. This was one of two coordinated attacks in the area within a short period of time. In addition to the bombers, at least 10 people were killed and 39 people were injured in both attacks. No group claimed responsibility for the incidents; however, sources attributed the attacks to Boko Haram."
0.2685783282745892,-0.37164683329456205,11,6,1,Bombing/Explosion,Nigeria,Kuje,"10/02/2015: A suicide bomber detonated explosives at a police station in Kuje area, Abuja city, Nigeria. This was one of three coordinated attacks in the city on the same day. In addition to two suicide bombers, at least 18 people were killed and 41 people were injured in the blasts. Boko Haram claimed responsibility for the incidents."
0.29227766051505566,-0.370167561633517,11,6,1,Bombing/Explosion,Nigeria,Kuje,"10/02/2015: An explosive device detonated at a market in Kuje area, Abuja city, Nigeria. This was one of three coordinated attacks in the city on the same day. In addition to two suicide bombers, at least 18 people were killed and 41 people were injured in the blasts. Boko Haram claimed responsibility for the incidents."
